id,sales_datetime,sales_count
db80363d35f10926,21/01/2017,3
db80363d35f10926,20/01/2017,3
e053c561f32acc28,21/01/2017,2
e053c561f32acc28,21/01/2017,3
e053c561f32acc28,21/01/2017,2
e053c561f32acc28,16/01/2017,4
f068442ebb6c246c,21/01/2017,3
f068442ebb6c246c,21/01/2017,2
0a74a5408a0b8642,18/01/2017,4
1033310359ceeac1,18/01/2017,2
2fc478dc9f0a6b31,21/01/2017,5
36429b5ca4407b3e,21/01/2017,2
36429b5ca4407b3e,19/01/2017,2
40f6193ea3ed1b91,10/01/2017,3
965b2e0cf4119003,21/01/2017,2
bb09595bab7d5cfb,16/01/2017,6
bf617aa68d5f1cfa,07/12/2016,4
db80363d35f10926,21/01/2017,4
e053c561f32acc28,17/01/2017,2
e053c561f32acc28,19/01/2017,8
0a74a5408a0b8642,14/01/2017,2
0a74a5408a0b8642,20/01/2017,2
0a74a5408a0b8642,14/01/2017,2
0a74a5408a0b8642,14/01/2017,4
0a74a5408a0b8642,14/01/2017,2
0a74a5408a0b8642,21/01/2017,2
0a74a5408a0b8642,18/01/2017,2
36429b5ca4407b3e,13/01/2017,2
3cad29d1a23209d2,18/12/2016,2
55c3627912b9c849,20/01/2017,3
965b2e0cf4119003,19/01/2017,2
965b2e0cf4119003,20/01/2017,4
965b2e0cf4119003,20/01/2017,3
bcce1ea4350b7b72,19/01/2017,11
e053c561f32acc28,21/01/2017,3
f068442ebb6c246c,21/01/2017,2
fc477473134e9ae5,20/10/2016,37
0a74a5408a0b8642,16/01/2017,2
3cad29d1a23209d2,13/12/2016,4
3cad29d1a23209d2,21/12/2016,2
632ba66e1f75aa28,21/01/2017,2
831658500aa7c846,11/01/2017,4
bf617aa68d5f1cfa,11/01/2017,2
db80363d35f10926,15/01/2017,4
f068442ebb6c246c,20/01/2017,2
fc477473134e9ae5,20/01/2017,6
fc477473134e9ae5,10/01/2017,2
0a74a5408a0b8642,20/01/2017,5
0a74a5408a0b8642,20/01/2017,7
fc477473134e9ae5,21/01/2017,2
89e7328af22efe74,13/01/2017,4
40f6193ea3ed1b91,21/01/2017,2
42c9aa6d617c5057,22/01/2017,2
42c9aa6d617c5057,20/01/2017,3
42c9aa6d617c5057,20/01/2017,2
45326ebb8dc72cfb,21/01/2017,1
42c9aa6d617c5057,18/01/2017,2
45326ebb8dc72cfb,21/01/2017,2
bf617aa68d5f1cfa,15/01/2017,4
0a74a5408a0b8642,16/01/2017,3
0a74a5408a0b8642,22/01/2017,2
1033310359ceeac1,10/01/2017,2
42c9aa6d617c5057,19/01/2017,4
89e7328af22efe74,17/01/2017,2
965b2e0cf4119003,18/01/2017,2
1033310359ceeac1,25/12/2016,2
2fc478dc9f0a6b31,21/01/2017,2
36429b5ca4407b3e,17/01/2017,3
36429b5ca4407b3e,22/01/2017,3
42c9aa6d617c5057,22/01/2017,3
965b2e0cf4119003,21/01/2017,2
bf617aa68d5f1cfa,11/01/2017,3
bf617aa68d5f1cfa,21/01/2017,2
e053c561f32acc28,21/01/2017,2
e053c561f32acc28,21/01/2017,2
0a74a5408a0b8642,22/01/2017,3
2fc478dc9f0a6b31,03/01/2017,3
2fc478dc9f0a6b31,22/01/2017,10
324f7c39a8410e7c,22/01/2017,3
632ba66e1f75aa28,22/01/2017,4
965b2e0cf4119003,20/01/2017,5
bb09595bab7d5cfb,22/01/2017,2
bcce1ea4350b7b72,22/01/2017,3
bcce1ea4350b7b72,22/01/2017,3
db80363d35f10926,15/01/2017,3
1033310359ceeac1,19/01/2017,2
3cad29d1a23209d2,22/01/2017,2
bb09595bab7d5cfb,07/01/2017,12
bcce1ea4350b7b72,21/01/2017,2
3cad29d1a23209d2,17/01/2017,2
4beac252540f865e,21/01/2017,4
4beac252540f865e,19/01/2017,4
bb09595bab7d5cfb,22/01/2017,5
e053c561f32acc28,20/01/2017,4
db80363d35f10926,18/01/2017,8
89e7328af22efe74,16/01/2017,6
f068442ebb6c246c,05/04/2016,6
f068442ebb6c246c,04/04/2016,2
f068442ebb6c246c,02/04/2016,4
0a74a5408a0b8642,23/01/2017,2
0a74a5408a0b8642,15/01/2017,8
24b9b2a020826ede,21/01/2017,2
24b9b2a020826ede,20/01/2017,6
24b9b2a020826ede,14/01/2017,7
24b9b2a020826ede,17/01/2017,4
24b9b2a020826ede,17/01/2017,13
965b2e0cf4119003,14/01/2017,3
e053c561f32acc28,23/01/2017,4
0a74a5408a0b8642,23/01/2017,3
1033310359ceeac1,13/01/2017,2
0a74a5408a0b8642,20/01/2017,2
0a74a5408a0b8642,14/01/2017,2
0a74a5408a0b8642,23/01/2017,2
0a74a5408a0b8642,22/01/2017,2
1033310359ceeac1,21/01/2017,4
1033310359ceeac1,19/01/2017,2
3440e0ea1b70a99b,23/01/2017,4
3440e0ea1b70a99b,23/01/2017,3
965b2e0cf4119003,23/01/2017,2
965b2e0cf4119003,18/01/2017,2
965b2e0cf4119003,20/01/2017,5
bb09595bab7d5cfb,22/01/2017,9
d500b48a8735fbd3,23/01/2017,4
d500b48a8735fbd3,23/01/2017,3
d500b48a8735fbd3,23/01/2017,2
0a74a5408a0b8642,23/01/2017,2
965b2e0cf4119003,23/01/2017,4
e053c561f32acc28,20/01/2017,6
e053c561f32acc28,23/01/2017,2
e053c561f32acc28,23/01/2017,2
36429b5ca4407b3e,23/01/2017,2
40f6193ea3ed1b91,13/01/2017,2
40f6193ea3ed1b91,17/01/2017,5
0a74a5408a0b8642,22/01/2017,2
0a74a5408a0b8642,16/01/2017,2
e053c561f32acc28,21/01/2017,2
0a74a5408a0b8642,24/01/2017,2
0a74a5408a0b8642,24/01/2017,2
0a74a5408a0b8642,17/01/2017,5
0a74a5408a0b8642,18/01/2017,4
0a74a5408a0b8642,24/01/2017,2
1033310359ceeac1,13/01/2017,5
24b9b2a020826ede,17/01/2017,7
24b9b2a020826ede,04/01/2017,9
2fc478dc9f0a6b31,17/01/2017,2
40f6193ea3ed1b91,23/01/2017,3
55c3627912b9c849,21/01/2017,3
55c3627912b9c849,24/01/2017,3
55c3627912b9c849,23/01/2017,2
0a74a5408a0b8642,15/01/2017,3
0a74a5408a0b8642,22/01/2017,4
1033310359ceeac1,20/01/2017,4
2fc478dc9f0a6b31,24/01/2017,2
36429b5ca4407b3e,23/01/2017,8
40f6193ea3ed1b91,23/01/2017,2
40f6193ea3ed1b91,23/01/2017,2
55c3627912b9c849,23/01/2017,4
bf617aa68d5f1cfa,17/01/2017,3
d500b48a8735fbd3,24/01/2017,3
e053c561f32acc28,24/01/2017,2
0a74a5408a0b8642,24/01/2017,2
0a74a5408a0b8642,24/01/2017,2
4beac252540f865e,13/01/2017,7
fc477473134e9ae5,24/01/2017,5
bf617aa68d5f1cfa,14/01/2017,2
fc477473134e9ae5,24/01/2017,5
42c9aa6d617c5057,24/01/2017,4
42c9aa6d617c5057,25/01/2017,3
0a74a5408a0b8642,15/01/2017,2
0a74a5408a0b8642,15/01/2017,5
0a74a5408a0b8642,22/01/2017,2
1033310359ceeac1,23/01/2017,4
24b9b2a020826ede,24/01/2017,2
24b9b2a020826ede,19/01/2017,2
24b9b2a020826ede,18/01/2017,2
24b9b2a020826ede,19/01/2017,5
24b9b2a020826ede,23/01/2017,2
965b2e0cf4119003,10/01/2017,9
0a74a5408a0b8642,15/01/2017,2
1033310359ceeac1,10/01/2017,2
1033310359ceeac1,17/01/2017,5
1033310359ceeac1,23/01/2017,4
1033310359ceeac1,09/01/2017,2
2fc478dc9f0a6b31,23/01/2017,2
42c9aa6d617c5057,25/01/2017,2
4beac252540f865e,24/01/2017,4
4beac252540f865e,23/01/2017,4
965b2e0cf4119003,19/01/2017,4
bf617aa68d5f1cfa,22/01/2017,2
1033310359ceeac1,19/01/2017,8
324f7c39a8410e7c,25/01/2017,3
42c9aa6d617c5057,25/01/2017,4
42c9aa6d617c5057,18/01/2017,2
831658500aa7c846,17/01/2017,15
db80363d35f10926,18/01/2017,18
f068442ebb6c246c,11/01/2017,5
0a74a5408a0b8642,25/01/2017,8
0a74a5408a0b8642,25/01/2017,2
0a74a5408a0b8642,15/01/2017,3
0a74a5408a0b8642,25/01/2017,3
55c3627912b9c849,17/01/2017,3
55c3627912b9c849,19/01/2017,6
965b2e0cf4119003,23/01/2017,9
965b2e0cf4119003,25/01/2017,2
965b2e0cf4119003,24/01/2017,2
fc477473134e9ae5,05/01/2017,5
fc477473134e9ae5,24/01/2017,8
324f7c39a8410e7c,25/01/2017,2
3cad29d1a23209d2,08/12/2016,4
3cad29d1a23209d2,16/12/2016,5
3cad29d1a23209d2,10/01/2017,4
db80363d35f10926,24/01/2017,6
f068442ebb6c246c,25/01/2017,10
24b9b2a020826ede,17/01/2017,2
42c9aa6d617c5057,20/01/2017,2
45326ebb8dc72cfb,25/01/2017,1
45326ebb8dc72cfb,26/01/2017,2
40f6193ea3ed1b91,23/01/2017,4
42c9aa6d617c5057,26/01/2017,2
42c9aa6d617c5057,16/12/2016,3
24b9b2a020826ede,11/01/2017,3
24b9b2a020826ede,23/01/2017,8
24b9b2a020826ede,17/01/2017,5
24b9b2a020826ede,06/01/2017,14
24b9b2a020826ede,20/01/2017,5
24b9b2a020826ede,19/01/2017,10
4beac252540f865e,15/01/2017,2
4beac252540f865e,26/01/2017,5
4beac252540f865e,20/01/2017,5
4beac252540f865e,26/01/2017,2
e053c561f32acc28,23/01/2017,3
0a74a5408a0b8642,15/01/2017,4
0a74a5408a0b8642,22/01/2017,4
0a74a5408a0b8642,15/01/2017,5
0a74a5408a0b8642,15/01/2017,4
0a74a5408a0b8642,22/01/2017,2
0a74a5408a0b8642,25/01/2017,7
1033310359ceeac1,05/01/2017,7
1033310359ceeac1,23/01/2017,2
4beac252540f865e,25/01/2017,4
4beac252540f865e,25/01/2017,2
4beac252540f865e,26/01/2017,2
bcce1ea4350b7b72,18/01/2017,12
bcce1ea4350b7b72,25/01/2017,2
fea5dc9594450608,26/01/2017,2
fea5dc9594450608,24/01/2017,6
0a74a5408a0b8642,26/01/2017,2
0a74a5408a0b8642,22/01/2017,2
2fc478dc9f0a6b31,23/01/2017,3
36429b5ca4407b3e,23/01/2017,2
36429b5ca4407b3e,23/01/2017,2
42c9aa6d617c5057,26/01/2017,3
55c3627912b9c849,21/01/2017,2
89e7328af22efe74,24/11/2016,10
965b2e0cf4119003,23/01/2017,4
f068442ebb6c246c,12/01/2017,6
fea5dc9594450608,20/01/2017,5
0a74a5408a0b8642,25/01/2017,2
0a74a5408a0b8642,26/01/2017,2
0a74a5408a0b8642,25/01/2017,2
2fc478dc9f0a6b31,26/01/2017,2
2fc478dc9f0a6b31,26/01/2017,2
db80363d35f10926,23/01/2017,7
e053c561f32acc28,26/01/2017,2
fc477473134e9ae5,05/01/2017,4
0a74a5408a0b8642,26/01/2017,2
324f7c39a8410e7c,25/01/2017,5
3cad29d1a23209d2,06/01/2017,2
4beac252540f865e,26/01/2017,6
55c3627912b9c849,25/01/2017,2
55c3627912b9c849,23/01/2017,2
965b2e0cf4119003,24/01/2017,2
e053c561f32acc28,23/01/2017,4
3cad29d1a23209d2,11/01/2017,3
3cad29d1a23209d2,21/12/2016,2
3cad29d1a23209d2,10/01/2017,2
db80363d35f10926,26/01/2017,2
e053c561f32acc28,22/01/2017,7
0a74a5408a0b8642,27/01/2017,2
24b9b2a020826ede,09/01/2017,3
24b9b2a020826ede,26/01/2017,5
24b9b2a020826ede,26/01/2017,3
24b9b2a020826ede,09/01/2017,9
24b9b2a020826ede,20/01/2017,3
24b9b2a020826ede,16/12/2016,29
2fc478dc9f0a6b31,23/01/2017,9
2fc478dc9f0a6b31,24/01/2017,2
2fc478dc9f0a6b31,23/01/2017,2
36429b5ca4407b3e,24/01/2017,2
36429b5ca4407b3e,24/01/2017,2
36429b5ca4407b3e,27/01/2017,2
f068442ebb6c246c,26/01/2017,3
0a74a5408a0b8642,15/01/2017,2
0a74a5408a0b8642,15/01/2017,2
1033310359ceeac1,17/01/2017,4
1033310359ceeac1,19/01/2017,12
2fc478dc9f0a6b31,23/01/2017,2
3440e0ea1b70a99b,27/01/2017,2
3440e0ea1b70a99b,27/01/2017,2
36429b5ca4407b3e,27/01/2017,2
42c9aa6d617c5057,25/01/2017,4
42c9aa6d617c5057,13/01/2017,3
42c9aa6d617c5057,25/01/2017,5
4beac252540f865e,26/01/2017,2
4beac252540f865e,26/01/2017,2
4beac252540f865e,26/01/2017,3
4beac252540f865e,22/01/2017,3
4beac252540f865e,26/01/2017,4
4beac252540f865e,25/01/2017,3
4beac252540f865e,27/01/2017,2
4beac252540f865e,26/01/2017,2
4beac252540f865e,12/01/2017,2
4beac252540f865e,18/01/2017,5
4beac252540f865e,21/01/2017,7
4beac252540f865e,24/01/2017,2
4beac252540f865e,26/01/2017,3
55c3627912b9c849,07/01/2017,2
965b2e0cf4119003,27/01/2017,4
bf617aa68d5f1cfa,18/01/2017,3
db80363d35f10926,25/01/2017,2
e053c561f32acc28,25/01/2017,11
f068442ebb6c246c,26/01/2017,3
0a74a5408a0b8642,27/01/2017,3
0a74a5408a0b8642,15/01/2017,5
0a74a5408a0b8642,25/01/2017,4
0a74a5408a0b8642,27/01/2017,2
0a74a5408a0b8642,15/01/2017,2
0a74a5408a0b8642,27/01/2017,2
1033310359ceeac1,14/12/2016,4
1033310359ceeac1,11/01/2017,4
2fc478dc9f0a6b31,16/01/2017,3
3440e0ea1b70a99b,27/01/2017,3
36429b5ca4407b3e,21/01/2017,4
36429b5ca4407b3e,26/01/2017,8
40f6193ea3ed1b91,27/01/2017,2
965b2e0cf4119003,26/01/2017,3
965b2e0cf4119003,23/01/2017,2
965b2e0cf4119003,23/01/2017,3
bf617aa68d5f1cfa,26/12/2016,2
db80363d35f10926,27/01/2017,3
db80363d35f10926,25/01/2017,2
db80363d35f10926,26/01/2017,4
db80363d35f10926,26/01/2017,2
e053c561f32acc28,22/01/2017,10
e053c561f32acc28,24/01/2017,3
e053c561f32acc28,24/01/2017,5
e053c561f32acc28,26/01/2017,7
f068442ebb6c246c,27/01/2017,2
36429b5ca4407b3e,26/01/2017,2
42c9aa6d617c5057,23/01/2017,2
42c9aa6d617c5057,25/01/2017,2
55c3627912b9c849,16/01/2017,6
831658500aa7c846,22/01/2017,6
965b2e0cf4119003,26/01/2017,4
bcce1ea4350b7b72,27/01/2017,8
0a74a5408a0b8642,27/01/2017,2
0a74a5408a0b8642,27/01/2017,2
0a74a5408a0b8642,22/01/2017,2
2fc478dc9f0a6b31,24/01/2017,6
2fc478dc9f0a6b31,27/01/2017,2
3cad29d1a23209d2,18/01/2017,4
bb09595bab7d5cfb,27/01/2017,6
e053c561f32acc28,25/01/2017,2
e89735e80d614a7e,27/01/2017,3
fc477473134e9ae5,25/01/2017,2
fc477473134e9ae5,23/01/2017,10
324f7c39a8410e7c,21/01/2017,6
3cad29d1a23209d2,12/01/2017,4
fea5dc9594450608,27/01/2017,4
3cad29d1a23209d2,17/01/2017,2
3cad29d1a23209d2,17/01/2017,2
bcce1ea4350b7b72,27/01/2017,14
db80363d35f10926,25/01/2017,5
1033310359ceeac1,21/01/2017,2
24b9b2a020826ede,27/01/2017,2
42c9aa6d617c5057,05/01/2017,2
89e7328af22efe74,26/01/2017,2
40f6193ea3ed1b91,28/01/2017,2
42c9aa6d617c5057,28/01/2017,4
bf617aa68d5f1cfa,27/01/2017,2
89e7328af22efe74,23/01/2017,2
89e7328af22efe74,28/01/2017,2
40f6193ea3ed1b91,18/01/2017,2
40f6193ea3ed1b91,21/01/2017,2
45326ebb8dc72cfb,27/01/2017,2
89e7328af22efe74,28/01/2017,2
24b9b2a020826ede,25/01/2017,9
24b9b2a020826ede,11/01/2017,3
24b9b2a020826ede,24/01/2017,2
24b9b2a020826ede,23/01/2017,2
24b9b2a020826ede,24/01/2017,10
1033310359ceeac1,11/01/2017,2
2fc478dc9f0a6b31,15/01/2017,2
36429b5ca4407b3e,07/01/2017,9
36429b5ca4407b3e,19/01/2017,5
45326ebb8dc72cfb,28/01/2017,4
965b2e0cf4119003,06/01/2017,11
965b2e0cf4119003,08/01/2017,6
db80363d35f10926,23/01/2017,5
e053c561f32acc28,28/01/2017,2
e053c561f32acc28,25/01/2017,7
e053c561f32acc28,28/01/2017,3
f068442ebb6c246c,28/01/2017,2
0a74a5408a0b8642,09/01/2017,5
0a74a5408a0b8642,15/01/2017,4
1033310359ceeac1,25/01/2017,2
1033310359ceeac1,25/01/2017,2
2fc478dc9f0a6b31,23/01/2017,2
3440e0ea1b70a99b,28/01/2017,2
36429b5ca4407b3e,13/01/2017,3
36429b5ca4407b3e,28/01/2017,4
36429b5ca4407b3e,14/01/2017,2
36429b5ca4407b3e,19/01/2017,5
42c9aa6d617c5057,25/01/2017,4
42c9aa6d617c5057,26/01/2017,2
42c9aa6d617c5057,25/01/2017,2
4beac252540f865e,28/01/2017,2
55c3627912b9c849,16/01/2017,3
632ba66e1f75aa28,28/01/2017,2
632ba66e1f75aa28,28/01/2017,2
632ba66e1f75aa28,28/01/2017,2
632ba66e1f75aa28,28/01/2017,2
632ba66e1f75aa28,28/01/2017,2
6b2268863b14a2af,26/01/2017,5
965b2e0cf4119003,28/01/2017,2
965b2e0cf4119003,28/01/2017,4
bb09595bab7d5cfb,21/12/2016,5
db80363d35f10926,28/01/2017,3
db80363d35f10926,26/01/2017,5
db80363d35f10926,12/01/2017,6
e053c561f32acc28,10/01/2017,8
e053c561f32acc28,23/01/2017,6
e053c561f32acc28,17/01/2017,5
e053c561f32acc28,25/01/2017,21
e053c561f32acc28,27/01/2017,8
f068442ebb6c246c,26/01/2017,2
0a74a5408a0b8642,25/01/2017,2
0a74a5408a0b8642,25/01/2017,2
0a74a5408a0b8642,28/01/2017,2
0a74a5408a0b8642,25/01/2017,2
1033310359ceeac1,28/01/2017,2
1033310359ceeac1,11/01/2017,2
2fc478dc9f0a6b31,24/01/2017,2
324f7c39a8410e7c,27/01/2017,4
324f7c39a8410e7c,27/01/2017,3
3440e0ea1b70a99b,28/01/2017,8
3440e0ea1b70a99b,28/01/2017,3
36429b5ca4407b3e,12/01/2017,6
42c9aa6d617c5057,28/01/2017,4
55c3627912b9c849,21/01/2017,6
55c3627912b9c849,30/11/2016,4
965b2e0cf4119003,25/01/2017,2
bb09595bab7d5cfb,25/01/2017,8
db80363d35f10926,18/01/2017,7
e053c561f32acc28,27/01/2017,3
0a74a5408a0b8642,28/01/2017,3
0a74a5408a0b8642,28/01/2017,2
2fc478dc9f0a6b31,17/01/2017,2
2fc478dc9f0a6b31,25/01/2017,2
2fc478dc9f0a6b31,27/01/2017,2
3440e0ea1b70a99b,28/01/2017,6
36429b5ca4407b3e,28/01/2017,2
632ba66e1f75aa28,28/01/2017,1
965b2e0cf4119003,28/01/2017,2
db80363d35f10926,06/01/2017,16
db80363d35f10926,17/01/2017,8
db80363d35f10926,25/01/2017,2
fc477473134e9ae5,27/01/2017,8
fc477473134e9ae5,27/01/2017,3
0a74a5408a0b8642,28/01/2017,2
324f7c39a8410e7c,22/01/2017,5
3cad29d1a23209d2,25/01/2017,4
3cad29d1a23209d2,09/10/2016,10
831658500aa7c846,24/01/2017,2
e053c561f32acc28,27/01/2017,3
e89735e80d614a7e,23/01/2017,5
fc477473134e9ae5,13/01/2017,2
3cad29d1a23209d2,28/01/2017,2
db80363d35f10926,26/01/2017,4
e053c561f32acc28,24/01/2017,3
42c9aa6d617c5057,29/01/2017,6
42c9aa6d617c5057,28/01/2017,2
45326ebb8dc72cfb,28/01/2017,3
40f6193ea3ed1b91,29/01/2017,2
42c9aa6d617c5057,29/01/2017,2
42c9aa6d617c5057,08/01/2017,4
42c9aa6d617c5057,29/01/2017,5
42c9aa6d617c5057,29/01/2017,4
45326ebb8dc72cfb,28/01/2017,1
45326ebb8dc72cfb,29/01/2017,4
632ba66e1f75aa28,29/01/2017,1
632ba66e1f75aa28,29/01/2017,3
632ba66e1f75aa28,29/01/2017,2
632ba66e1f75aa28,29/01/2017,2
632ba66e1f75aa28,29/01/2017,1
89e7328af22efe74,28/01/2017,2
632ba66e1f75aa28,29/01/2017,2
1033310359ceeac1,16/01/2017,2
1033310359ceeac1,23/01/2017,2
40f6193ea3ed1b91,29/01/2017,2
965b2e0cf4119003,10/01/2017,4
965b2e0cf4119003,27/01/2017,2
965b2e0cf4119003,12/01/2017,3
1033310359ceeac1,26/01/2017,2
4beac252540f865e,23/01/2017,12
89e7328af22efe74,26/01/2017,3
e053c561f32acc28,29/01/2017,2
2fc478dc9f0a6b31,29/01/2017,2
36429b5ca4407b3e,29/01/2017,2
bb09595bab7d5cfb,20/01/2017,11
965b2e0cf4119003,28/01/2017,3
3cad29d1a23209d2,20/01/2017,2
3cad29d1a23209d2,19/01/2017,2
bb09595bab7d5cfb,23/01/2017,5
3cad29d1a23209d2,08/12/2016,2
3cad29d1a23209d2,27/01/2017,2
632ba66e1f75aa28,29/01/2017,1
632ba66e1f75aa28,29/01/2017,2
1033310359ceeac1,27/12/2016,3
1033310359ceeac1,07/01/2017,2
db80363d35f10926,09/01/2017,15
42c9aa6d617c5057,26/01/2017,2
42c9aa6d617c5057,29/01/2017,4
45326ebb8dc72cfb,29/01/2017,1
40f6193ea3ed1b91,28/01/2017,2
45326ebb8dc72cfb,29/01/2017,2
45326ebb8dc72cfb,29/01/2017,3
0a74a5408a0b8642,30/01/2017,2
0a74a5408a0b8642,15/01/2017,8
1033310359ceeac1,10/01/2017,2
24b9b2a020826ede,30/01/2017,2
24b9b2a020826ede,23/01/2017,2
24b9b2a020826ede,30/01/2017,2
0a74a5408a0b8642,30/01/2017,3
1033310359ceeac1,11/01/2017,2
1033310359ceeac1,16/01/2017,2
36429b5ca4407b3e,30/01/2017,8
55c3627912b9c849,13/01/2017,3
fea5dc9594450608,30/01/2017,2
0a74a5408a0b8642,25/01/2017,3
36429b5ca4407b3e,30/01/2017,2
36429b5ca4407b3e,29/01/2017,2
42c9aa6d617c5057,30/01/2017,5
55c3627912b9c849,30/01/2017,2
55c3627912b9c849,30/01/2017,2
965b2e0cf4119003,30/01/2017,2
965b2e0cf4119003,24/01/2017,7
965b2e0cf4119003,30/01/2017,2
e053c561f32acc28,30/01/2017,2
e89735e80d614a7e,22/12/2016,4
e89735e80d614a7e,27/01/2017,3
0a74a5408a0b8642,30/01/2017,2
0a74a5408a0b8642,15/01/2017,2
0a74a5408a0b8642,30/01/2017,2
0a74a5408a0b8642,30/01/2017,2
632ba66e1f75aa28,30/01/2017,2
965b2e0cf4119003,30/01/2017,2
e053c561f32acc28,30/01/2017,2
fc477473134e9ae5,05/01/2017,4
0a74a5408a0b8642,30/01/2017,2
3cad29d1a23209d2,07/12/2016,2
3cad29d1a23209d2,17/01/2017,2
3cad29d1a23209d2,17/01/2017,4
db80363d35f10926,30/01/2017,8
40f6193ea3ed1b91,24/01/2017,2
965b2e0cf4119003,27/01/2017,2
0a74a5408a0b8642,15/01/2017,2
0a74a5408a0b8642,15/01/2017,2
40f6193ea3ed1b91,27/01/2017,2
0a74a5408a0b8642,31/01/2017,5
0a74a5408a0b8642,31/01/2017,2
0a74a5408a0b8642,16/01/2017,2
0a74a5408a0b8642,31/01/2017,3
0a74a5408a0b8642,30/01/2017,2
36429b5ca4407b3e,31/01/2017,2
55c3627912b9c849,26/01/2017,7
965b2e0cf4119003,29/01/2017,7
965b2e0cf4119003,31/01/2017,2
e053c561f32acc28,28/01/2017,2
f068442ebb6c246c,14/01/2017,7
fea5dc9594450608,30/01/2017,2
0a74a5408a0b8642,31/01/2017,2
0a74a5408a0b8642,31/01/2017,4
0a74a5408a0b8642,31/01/2017,2
2fc478dc9f0a6b31,31/01/2017,2
324f7c39a8410e7c,31/01/2017,2
36429b5ca4407b3e,10/01/2017,4
55c3627912b9c849,30/01/2017,2
e053c561f32acc28,31/01/2017,3
0a74a5408a0b8642,15/01/2017,6
db80363d35f10926,30/01/2017,3
1033310359ceeac1,29/01/2017,4
45326ebb8dc72cfb,30/01/2017,1
1033310359ceeac1,12/01/2017,4
24b9b2a020826ede,30/01/2017,14
24b9b2a020826ede,30/01/2017,3
24b9b2a020826ede,30/01/2017,4
24b9b2a020826ede,01/02/2017,2
4beac252540f865e,27/01/2017,3
e053c561f32acc28,31/01/2017,2
0a74a5408a0b8642,15/01/2017,4
0a74a5408a0b8642,15/01/2017,5
0a74a5408a0b8642,31/01/2017,3
1033310359ceeac1,20/01/2017,6
42c9aa6d617c5057,01/02/2017,4
f068442ebb6c246c,16/01/2017,5
0a74a5408a0b8642,25/01/2017,8
0a74a5408a0b8642,01/02/2017,3
0a74a5408a0b8642,01/02/2017,2
0a74a5408a0b8642,01/02/2017,2
0a74a5408a0b8642,01/02/2017,2
1033310359ceeac1,23/01/2017,3
bb09595bab7d5cfb,23/01/2017,4
bb09595bab7d5cfb,28/01/2017,3
42c9aa6d617c5057,01/02/2017,5
965b2e0cf4119003,01/02/2017,2
e053c561f32acc28,01/02/2017,3
0a74a5408a0b8642,31/01/2017,3
3cad29d1a23209d2,29/01/2017,2
965b2e0cf4119003,30/01/2017,2
e053c561f32acc28,01/02/2017,3
3cad29d1a23209d2,11/01/2017,6
632ba66e1f75aa28,01/02/2017,5
632ba66e1f75aa28,01/02/2017,2
bb09595bab7d5cfb,30/01/2017,2
3cad29d1a23209d2,08/01/2017,4
42c9aa6d617c5057,02/02/2017,3
42c9aa6d617c5057,01/02/2017,3
42c9aa6d617c5057,02/02/2017,3
0a74a5408a0b8642,31/01/2017,2
0a74a5408a0b8642,20/01/2017,7
0a74a5408a0b8642,22/01/2017,2
1033310359ceeac1,13/01/2017,2
fc477473134e9ae5,02/02/2017,3
0a74a5408a0b8642,02/02/2017,2
0a74a5408a0b8642,27/01/2017,5
0a74a5408a0b8642,31/01/2017,2
1033310359ceeac1,23/01/2017,2
24b9b2a020826ede,31/01/2017,9
24b9b2a020826ede,31/01/2017,6
24b9b2a020826ede,02/02/2017,10
24b9b2a020826ede,02/02/2017,2
24b9b2a020826ede,01/02/2017,7
2fc478dc9f0a6b31,30/01/2017,2
89e7328af22efe74,22/12/2016,13
965b2e0cf4119003,01/02/2017,2
965b2e0cf4119003,30/01/2017,3
f068442ebb6c246c,01/02/2017,2
0a74a5408a0b8642,02/02/2017,2
0a74a5408a0b8642,15/01/2017,2
324f7c39a8410e7c,01/02/2017,4
bb09595bab7d5cfb,29/01/2017,2
e053c561f32acc28,02/02/2017,2
fea5dc9594450608,30/01/2017,2
fea5dc9594450608,01/02/2017,2
0a74a5408a0b8642,09/01/2017,2
0a74a5408a0b8642,01/02/2017,2
0a74a5408a0b8642,31/01/2017,4
0a74a5408a0b8642,02/02/2017,2
1033310359ceeac1,26/01/2017,2
2fc478dc9f0a6b31,01/02/2017,2
36429b5ca4407b3e,02/02/2017,2
55c3627912b9c849,01/02/2017,2
55c3627912b9c849,27/01/2017,4
bb09595bab7d5cfb,01/02/2017,6
bf617aa68d5f1cfa,02/02/2017,2
db80363d35f10926,27/01/2017,7
e053c561f32acc28,02/02/2017,2
e89735e80d614a7e,01/02/2017,5
fc477473134e9ae5,05/01/2017,5
0a74a5408a0b8642,02/02/2017,1
0a74a5408a0b8642,02/02/2017,3
0a74a5408a0b8642,02/02/2017,2
0a74a5408a0b8642,01/02/2017,3
0a74a5408a0b8642,02/02/2017,2
0a74a5408a0b8642,01/02/2017,2
3cad29d1a23209d2,29/01/2017,4
1033310359ceeac1,30/11/2016,4
1033310359ceeac1,29/11/2016,2
d477b6339b8ce69f,03/02/2017,1
42c9aa6d617c5057,03/02/2017,2
42c9aa6d617c5057,03/02/2017,4
0a74a5408a0b8642,25/01/2017,2
4beac252540f865e,02/02/2017,2
4beac252540f865e,25/01/2017,4
4beac252540f865e,11/01/2017,3
4beac252540f865e,01/02/2017,4
